,id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,churn
1484,14417,15802560,O'Donnell,734.0,Spain,Female,32.0,4,0.0,1,1,1,176036.01,0
1485,156497,15683578,Yashina,469.0,Germany,Female,29.0,5,100520.92,3,1,0,131364.24,1
1486,34649,15688193,Graham,468.0,France,Male,43.0,3,61636.97,1,0,1,107787.42,0
1487,11597,15763625,Palerma,614.0,France,Female,34.0,5,81573.59,1,1,0,129938.72,0
1488,126294,15742091,Parkhill,647.0,Germany,Female,62.0,1,118336.95,1,1,0,26342.33,1
1489,83531,15584897,Onyemauchechukwu,726.0,France,Female,39.0,5,0.0,2,1,0,162858.29,0
1490,91819,15649536,Fyodorova,850.0,Germany,Male,48.0,9,154584.24,2,1,1,166476.95,1
1491,155193,15704250,Eluemuno,567.0,Germany,Female,42.0,9,121581.51,2,1,1,152577.29,0
1492,143201,15624471,Nwankwo,749.0,France,Male,23.0,8,0.0,2,1,0,79871.16,0
1493,22532,15605036,Trevisani,633.0,France,Female,34.0,7,0.0,2,1,0,111565.04,0
1494,158594,15570681,T'ien,549.0,France,Male,38.0,2,0.0,1,1,1,158036.72,0
1495,105661,15583680,Lettiere,756.0,Germany,Male,38.0,3,131854.11,1,0,0,153535.44,0
1496,60415,15633213,Walker,638.0,France,Female,34.0,3,101960.74,1,1,0,140941.47,0
1497,140002,15641629,Nwoye,682.0,France,Male,34.0,8,0.0,2,0,1,38190.78,0
1498,129014,15691887,Ch'in,662.0,Germany,Female,59.0,2,137732.54,3,1,0,165562.56,1
1499,5541,15761340,Bullen,521.0,France,Male,40.0,5,0.0,2,1,1,99828.45,0
1500,59501,15583692,Maclean,712.0,France,Male,37.0,9,0.0,2,0,1,120892.96,0
1501,10176,15679928,Ch'in,753.0,France,Female,26.0,2,127547.73,1,1,0,86638.6,0
1502,2888,15664506,Kambinachi,633.0,Germany,Female,32.0,5,92466.21,1,0,0,79577.5,0
1503,97624,15663438,DeRose,611.0,France,Female,19.0,9,0.0,2,1,0,113899.23,0
1504,153255,15793764,Nnamutaezinwa,627.0,Germany,Male,44.0,7,106822.7,1,1,0,181499.77,1
1505,92052,15615016,Chikwendu,695.0,France,Female,36.0,9,127761.68,1,1,1,173576.05,0
1506,37341,15706021,Dyer,720.0,France,Male,35.0,5,128226.37,1,1,1,162961.79,0
1507,67346,15582903,Ts'ai,751.0,Spain,Female,41.0,6,0.0,2,1,1,170819.01,0
1508,72083,15662426,Zhdanova,649.0,France,Male,25.0,3,0.0,2,0,0,187048.72,0
1509,48439,15771543,Tuan,684.0,Germany,Male,41.0,2,91622.91,1,0,0,164081.42,0
1510,125332,15614684,Chiu,629.0,France,Female,31.0,9,141787.31,1,1,1,130827.91,0
1511,95219,15629390,Johnstone,712.0,France,Female,37.0,1,106881.5,2,1,1,169386.81,0
1512,13762,15614137,Johnstone,650.0,France,Male,52.0,3,110148.43,1,1,0,180344.43,1
1513,27779,15611186,Smith,516.0,France,Female,31.0,2,135847.53,1,1,1,126554.96,0
1514,87218,15642098,Ch'ien,674.0,Spain,Male,41.0,9,125920.98,1,0,0,170950.49,1
1515,31659,15668032,Martin,718.0,France,Male,29.0,6,0.0,2,1,1,1485.59,0
1516,160663,15663446,Ting,575.0,Germany,Male,49.0,5,121818.84,1,0,0,16957.45,1
1517,57337,15802466,Lamb,534.0,Spain,Male,53.0,9,82940.25,1,0,1,62424.46,0
1518,20587,15577313,Ugochukwu,645.0,France,Male,53.0,8,0.0,1,0,0,113266.28,1
1519,132800,15802274,Hsia,735.0,Germany,Male,42.0,1,81732.88,1,1,1,92915.84,0
1520,138917,15705918,Zhirov,587.0,France,Female,32.0,3,0.0,2,1,1,103379.31,0
1521,99064,15661626,Palerma,612.0,Germany,Female,64.0,7,91286.51,1,1,0,114957.22,1
1522,88409,15720559,Hsia,606.0,Spain,Female,41.0,5,0.0,2,1,0,143980.29,0
1523,137185,15612109,Okwudilichukwu,713.0,France,Female,37.0,5,0.0,2,1,1,116781.85,0
1524,82031,15673342,K'ung,552.0,France,Male,36.0,5,140931.57,1,0,1,10921.5,0
1525,137766,15804797,Grosse,637.0,France,Male,30.0,9,0.0,2,1,1,108162.13,0
1526,38178,15794849,P'eng,627.0,France,Male,42.0,9,0.0,2,1,1,173899.42,0
1527,35072,15791674,Okwukwe,696.0,Spain,Female,33.0,1,0.0,2,1,1,150468.37,0
1528,65982,15803716,West,638.0,Germany,Female,28.0,2,89728.86,1,0,0,37294.88,0
1529,30386,15700654,Pinto,636.0,Germany,Female,40.0,8,111096.91,1,1,0,12429.22,1
1530,93354,15721469,Scott,681.0,Germany,Female,33.0,1,116881.71,2,1,0,114092.09,0
1531,130590,15782210,K'ung,714.0,France,Male,29.0,6,0.0,1,1,0,152167.79,0
1532,52799,15747503,Hsu,746.0,France,Male,35.0,8,138742.41,1,0,0,49732.31,0
1533,162014,15723488,Hsing,637.0,France,Male,39.0,3,0.0,2,1,0,43982.13,0
1534,121311,15713479,Buchi,714.0,Spain,Male,39.0,5,0.0,2,1,1,131642.48,0
1535,150813,15586974,Ch'iu,609.0,France,Male,39.0,9,109052.04,1,1,1,82559.77,0
1536,146914,15571666,Chiu,850.0,Germany,Female,35.0,7,176914.8,1,0,1,103557.86,0
1537,73637,15625092,Colombo,646.0,Germany,Male,62.0,8,101465.31,1,1,1,43568.31,0
1538,125713,15753337,Burdekin,498.0,Germany,Male,29.0,5,53053.76,1,1,1,187758.5,0
1539,68040,15749472,Loyau,516.0,France,Female,43.0,5,0.0,2,0,1,121753.94,0
1540,161268,15726186,Genovese,639.0,Spain,Male,29.0,4,133434.57,2,1,1,97983.44,0
1541,149732,15780409,Egobudike,678.0,France,Male,40.0,6,0.0,1,1,0,109742.8,0
1542,121254,15666711,Ukaegbulam,687.0,France,Female,46.0,0,0.0,3,0,1,131553.82,1
1543,123988,15656471,Walker,749.0,Germany,Female,33.0,7,98903.84,2,1,0,107468.49,0
1544,113585,15618774,Yeh,675.0,Spain,Female,30.0,3,0.0,2,1,1,85412.45,0
1545,84843,15804919,Nnanna,558.0,Germany,Female,32.0,10,154962.99,1,0,1,191961.83,0
1546,101525,15753847,P'eng,632.0,Spain,Male,33.0,1,0.0,1,1,0,180934.67,0
1547,15507,15709952,Iqbal,662.0,France,Male,36.0,7,0.0,2,1,1,1852.44,0
1548,63477,15572021,Tuan,699.0,France,Female,36.0,4,0.0,2,0,1,166520.62,0
1549,53717,15632210,Fiorentini,811.0,Germany,Female,59.0,0,133434.57,1,1,0,86414.58,1
1550,49912,15620341,Ni,562.0,Germany,Male,31.0,7,130565.02,2,1,0,9854.72,0
1551,152707,15595874,Gorbunova,666.0,Spain,Female,36.0,6,0.0,3,1,0,176692.87,1
1552,153053,15675119,Echezonachukwu,476.0,Germany,Male,31.0,7,142412.45,2,1,0,88890.05,0
1553,53588,15729201,Okwuoma,661.0,France,Female,42.0,7,174902.43,1,1,1,178252.92,1
1554,29577,15713479,Hargreaves,687.0,France,Male,43.0,3,0.0,2,1,1,6935.17,0
1555,93562,15671591,K'ung,672.0,Spain,Male,34.0,6,0.0,1,1,0,196555.32,0
1556,105000,15754932,Tsai,665.0,Germany,Male,39.0,4,109137.12,2,1,0,149653.07,0
1557,87408,15761721,Ukaegbunam,634.0,Spain,Male,40.0,4,0.0,2,1,0,154871.19,0
1558,100233,15589475,Tseng,682.0,Germany,Female,33.0,3,133550.67,1,1,0,138846.04,1
1559,145199,15806837,Ch'eng,739.0,Germany,Female,41.0,1,115462.09,1,0,1,142538.51,1
1560,110691,15758031,Yermakova,634.0,Spain,Male,33.0,2,148962.46,1,1,1,63687.06,0
1561,65053,15680587,Toscani,564.0,Spain,Female,37.0,5,0.0,2,1,1,136051.47,0
1562,54017,15690789,Nwabugwu,605.0,France,Female,33.0,6,0.0,2,1,0,149913.97,0
1563,62128,15643967,Ozioma,613.0,Germany,Male,29.0,2,141078.57,2,1,1,138051.19,1
1564,110515,15706170,Onyemere,636.0,France,Male,34.0,1,84055.43,1,1,0,37490.84,0
1565,133335,15754068,Judd,578.0,France,Female,35.0,4,0.0,2,1,1,141822.8,0
1566,150248,15684518,Akobundu,653.0,Germany,Female,52.0,6,122347.21,1,1,0,80180.96,1
1567,87257,15703763,Sanderson,722.0,France,Male,51.0,1,85304.27,1,1,0,58076.52,1
1568,35636,15766355,Lettiere,550.0,Germany,Female,49.0,0,108806.96,3,1,0,61446.92,1
1569,143877,15642515,Chikelu,558.0,Germany,Male,48.0,5,108585.35,1,1,0,136540.09,1
1570,86496,15699415,Lavrentiev,685.0,Germany,Female,35.0,7,110368.03,2,1,0,72852.74,0
1571,43673,15693903,Udobata,587.0,Germany,Female,38.0,2,96553.52,2,1,1,71519.6,0
1572,46513,15635782,Hao,627.0,France,Female,64.0,8,0.0,2,1,1,65732.53,1
1573,146859,15737795,Lucciano,729.0,France,Female,71.0,1,112670.53,1,1,1,89952.34,0
1574,31319,15787071,Nwachukwu,719.0,Spain,Male,36.0,8,0.0,2,1,0,170821.43,0
1575,33692,15756610,De Mestre,676.0,France,Female,33.0,7,105245.31,1,1,0,130486.57,0
1576,97194,15688074,Ts'ui,639.0,France,Female,35.0,3,0.0,2,0,1,164453.98,0
1577,67184,15595037,Hsiung,584.0,France,Male,33.0,8,0.0,1,1,0,72945.84,1
1578,78133,15697440,L?,850.0,Spain,Female,41.0,9,143904.54,1,0,0,84920.64,0
1579,134239,15800772,Udegbunam,705.0,France,Male,45.0,1,139862.39,1,1,0,151816.31,0
1580,27338,15642937,Tsai,638.0,France,Female,39.0,5,0.0,2,0,1,58905.02,0
1581,61579,15569595,Ngozichukwuka,699.0,Spain,Male,29.0,4,118894.22,1,1,1,182069.09,0
1582,141384,15800793,Kaeppel,667.0,France,Female,25.0,7,0.0,2,1,1,48421.4,0
1583,79004,15650034,Pagnotto,705.0,Germany,Male,37.0,2,136548.94,2,1,0,71051.9,0
1584,74676,15643575,Sagese,683.0,France,Male,59.0,7,0.0,1,1,1,132558.26,1
1585,136258,15792717,Lucchese,596.0,Spain,Male,39.0,8,0.0,2,0,0,35770.84,0
1586,80056,15770406,Chin,624.0,France,Male,62.0,9,0.0,2,1,1,54926.66,0
1587,58619,15777907,Yermolayev,683.0,Germany,Male,35.0,7,154763.15,2,1,1,168526.16,0
1588,146308,15593973,Nwankwo,652.0,Germany,Male,47.0,7,126471.42,2,1,1,161064.22,0
1589,34207,15738148,Fiorentino,775.0,France,Male,28.0,3,0.0,2,1,1,48242.18,0
1590,142469,15736287,Gadsdon,624.0,Spain,Female,40.0,5,0.0,2,1,1,171575.54,0
1591,137476,15699335,Tsao,562.0,Germany,Male,25.0,10,73488.57,2,1,1,25950.48,0
1592,130338,15794137,Nevzorova,751.0,Germany,Female,37.0,0,151218.98,1,1,0,109309.29,0
1593,70101,15737647,Tao,410.0,France,Female,35.0,6,117183.74,1,1,0,109733.73,0
1594,66483,15782089,Hsia,755.0,France,Male,50.0,7,0.0,2,1,1,193408.43,0
1595,134576,15796483,Ting,637.0,Germany,Male,34.0,7,137851.31,2,1,0,153698.65,0
1596,49575,15621714,Chiu,662.0,Spain,Female,37.0,8,152303.8,1,1,1,110560.14,0
1597,146582,15664752,Shih,590.0,Spain,Female,32.0,1,105128.85,1,1,1,122964.18,0
1598,93971,15580623,Hsiung,731.0,Spain,Female,39.0,4,114446.84,1,1,1,122518.5,0
1599,19546,15585256,Iloerika,837.0,France,Male,36.0,8,0.0,2,1,1,25042.1,0
1600,82716,15795571,K?,602.0,France,Female,42.0,7,0.0,2,1,1,70954.67,0
1601,133247,15809847,Hsieh,662.0,Germany,Female,52.0,7,128760.32,1,1,0,38772.65,1
1602,121326,15639552,Mellor,603.0,Germany,Male,30.0,6,148897.02,2,1,0,105052.9,0
1603,33584,15721251,Eiland,679.0,France,Female,27.0,8,0.0,2,0,0,166468.21,0
1604,99346,15797733,Onuoha,577.0,Spain,Male,28.0,2,0.0,2,1,0,113931.49,0
1605,107448,15592999,Ozioma,694.0,Germany,Male,35.0,2,140197.18,2,1,1,85801.77,0
1606,152699,15651052,Nnaife,711.0,France,Male,37.0,6,0.0,1,1,0,142956.48,0
1607,26526,15685576,Tsao,679.0,France,Female,37.0,3,0.0,2,1,1,143301.38,0
1608,147599,15596522,Hsueh,634.0,France,Male,40.0,8,134954.37,1,0,1,121841.64,0
1609,43138,15643908,Okwudilichukwu,599.0,France,Male,44.0,7,0.0,2,1,1,162643.15,0
1610,16441,15683403,Johnston,611.0,Germany,Male,57.0,1,111063.73,1,0,0,73585.18,1
1611,137388,15780677,Seleznev,654.0,Germany,Female,71.0,3,125801.03,2,1,1,115116.35,0
1612,103984,15787222,Ozerova,684.0,Germany,Female,43.0,0,105770.7,1,1,1,168034.9,0
1613,3575,15795737,Ts'ao,731.0,Spain,Male,36.0,6,0.0,2,1,0,49653.83,0
1614,38339,15746693,Tung,581.0,Germany,Female,30.0,3,136820.91,1,1,0,132418.64,0
1615,136172,15654074,H?,616.0,France,Female,38.0,4,103391.38,1,1,0,98894.64,0
1616,24624,15601589,Baresi,597.0,France,Male,57.0,8,0.0,2,0,1,95463.29,0
1617,62677,15694192,H?,613.0,Germany,Female,46.0,5,102945.44,1,1,0,171344.09,1
1618,93493,15590476,Onochie,589.0,France,Male,28.0,0,0.0,2,1,0,151645.96,0
1619,35648,15777904,Nock,602.0,Spain,Female,45.0,7,0.0,1,0,0,62390.59,0
1620,87558,15592839,Martin,673.0,Spain,Female,51.0,8,0.0,2,1,1,142834.75,0
1621,4891,15622578,Lucchesi,635.0,France,Female,28.0,2,0.0,1,1,0,157567.37,0
1622,87381,15717290,Hs?,585.0,France,Male,53.0,3,0.0,1,1,0,171653.17,1
1623,117705,15779994,Ijendu,567.0,France,Male,22.0,8,0.0,2,1,1,70774.36,0
1624,87713,15801188,Chidiebere,725.0,France,Male,38.0,1,134974.11,1,1,0,62811.01,0
1625,54899,15751788,Johnson,850.0,Spain,Male,28.0,9,97408.03,1,1,1,175853.64,1
1626,106774,15732643,Nucci,696.0,France,Male,31.0,3,116084.32,1,1,0,103372.79,0
1627,90116,15676780,Gell,754.0,France,Male,27.0,5,0.0,1,0,0,176767.28,0
1628,161811,15569247,Udinese,735.0,France,Male,33.0,4,115895.52,2,1,1,90968.95,0
1629,110302,15629603,Yobanna,658.0,France,Male,53.0,4,140553.46,1,1,1,51345.41,0
1630,34281,15777797,Kovalyova,689.0,Spain,Male,38.0,10,75075.14,2,0,1,8651.92,0
1631,37751,15761023,T'an,717.0,France,Female,33.0,1,0.0,2,1,0,117832.88,0
1632,15869,15794549,T'ang,637.0,France,Male,58.0,4,0.0,2,1,0,176407.15,0
1633,41143,15751158,Ch'in,543.0,France,Male,31.0,1,136623.5,1,1,0,84564.88,0
1634,114106,15751412,Harvey,658.0,France,Male,36.0,3,0.0,1,0,0,80410.68,0
1635,126804,15589401,Bergamaschi,504.0,Germany,Male,41.0,2,109974.33,2,0,0,163666.85,0
1636,66722,15577999,Sleeman,850.0,France,Female,62.0,1,124678.35,1,1,1,70916.0,0
1637,73559,15642434,Olisanugo,709.0,France,Male,41.0,6,0.0,2,0,0,177747.04,0
1638,86995,15743490,Tuan,703.0,Spain,Female,29.0,4,0.0,2,1,0,158615.81,0
1639,98290,15622171,Scott,730.0,France,Female,36.0,1,0.0,2,0,1,180712.22,0
1640,85599,15678947,Nwankwo,682.0,France,Male,35.0,7,0.0,2,1,1,62989.15,0
1641,11592,15746333,Ndubueze,674.0,France,Male,61.0,10,0.0,1,1,0,171515.84,1
1642,109012,15813163,Tuan,577.0,France,Female,35.0,2,0.0,1,1,0,138526.28,0
1643,66120,15658966,Ku,676.0,France,Male,42.0,8,0.0,2,1,0,156660.71,0
1644,38169,15596914,Trevisani,619.0,France,Female,35.0,4,0.0,2,1,0,166687.06,0
1645,102242,15807525,Bailey,447.0,France,Male,43.0,2,0.0,2,0,1,33879.26,0
1646,40208,15760662,Kao,648.0,France,Male,30.0,4,0.0,2,1,1,142911.99,0
1647,32997,15658716,Hs?,709.0,France,Male,41.0,9,132057.92,1,1,0,136909.87,0
1648,79029,15594305,Rizzo,690.0,Spain,Male,41.0,8,139825.56,1,0,0,1703.58,0
1649,71479,15734586,Onwughara,640.0,Spain,Female,24.0,2,166832.56,1,0,1,147599.23,1
1650,6400,15801265,Tang,689.0,Spain,Female,45.0,0,57784.22,1,1,0,197804.0,0
1651,24361,15659475,Genovesi,652.0,Germany,Female,52.0,1,121286.39,1,1,0,140137.99,1
1652,74717,15661290,Tipton,485.0,France,Male,32.0,1,51922.62,2,1,0,152723.23,0
1653,85459,15798964,Ajuluchukwu,781.0,France,Male,54.0,7,118274.71,1,1,1,153887.93,1
1654,40200,15688973,Vinogradova,611.0,Spain,Male,39.0,5,0.0,1,1,1,83103.46,0
1655,138278,15679743,Hsia,601.0,France,Female,65.0,7,121854.45,1,1,1,23702.42,0
1656,23772,15672437,Shih,526.0,France,Male,39.0,1,0.0,2,1,0,71323.23,0
1657,80181,15734005,Lombardo,593.0,Germany,Female,40.0,8,153639.57,1,1,0,176902.83,1
1658,63920,15698972,Chidiebele,647.0,Germany,Male,32.0,9,129810.6,1,1,0,171681.86,0
1659,74993,15606861,Walker,619.0,France,Female,31.0,5,0.0,2,1,1,151816.8,0
1660,22935,15570060,Onyemachukwu,633.0,France,Male,29.0,3,0.0,2,0,1,93839.6,0
1661,16137,15786418,Onyemere,714.0,France,Female,40.0,7,0.0,1,0,1,70810.6,0
1662,155008,15633666,Chukwumaobim,573.0,Germany,Female,45.0,4,107871.79,1,0,0,121211.19,1
1663,12925,15690796,Skelton,646.0,France,Male,47.0,7,113599.74,1,1,0,12238.37,1
1664,97523,15766421,Ch'in,634.0,France,Male,43.0,9,154584.65,1,1,0,148537.97,0
1665,94046,15742323,Gallo,531.0,Spain,Male,32.0,1,175739.36,1,1,0,198017.05,0
1666,122552,15776890,Onyemauchechi,749.0,France,Male,40.0,6,118274.84,1,1,1,156870.54,0
1667,71789,15651353,Padovano,615.0,Spain,Female,28.0,8,0.0,2,1,1,98820.39,0
1668,37126,15804950,Hsueh,839.0,France,Male,39.0,0,137963.07,1,1,0,27330.27,0
1669,45594,15741417,Shih,685.0,Germany,Male,49.0,8,152663.77,1,1,0,182025.95,1
1670,12856,15739803,Lucciano,775.0,Spain,Female,34.0,6,0.0,1,1,0,127569.8,0
1671,92352,15677908,Chiu,549.0,France,Female,32.0,7,0.0,2,1,0,40250.82,0
1672,3307,15773804,Pirozzi,744.0,France,Female,38.0,9,0.0,2,1,0,157871.55,0
1673,30275,15731553,Maclean,492.0,France,Male,58.0,4,0.0,1,1,1,121551.51,0
1674,54836,15595576,H?,628.0,Spain,Male,32.0,2,0.0,2,1,1,158537.27,0
1675,82931,15565996,Ts'ui,644.0,France,Female,55.0,4,0.0,3,1,1,154639.72,1
1676,51124,15682424,K?,697.0,Germany,Male,60.0,3,117020.89,1,1,0,137037.27,1
1677,15028,15706593,Ts'ui,628.0,Spain,Female,44.0,1,0.0,2,1,0,134600.94,0
1678,9223,15651554,Anenechukwu,746.0,Germany,Female,54.0,4,118449.21,1,1,0,133573.29,0
1679,160863,15572762,Lucchesi,673.0,France,Male,34.0,2,0.0,2,0,0,163317.5,0
1680,50462,15675550,Milne,638.0,France,Male,32.0,8,0.0,2,1,0,150650.04,0
1681,77453,15672855,Chu,613.0,France,Male,37.0,10,127660.97,1,1,1,146700.82,0
1682,66709,15589431,P'an,687.0,France,Female,34.0,7,0.0,2,1,0,61538.43,0
1683,81995,15790355,Okechukwu,587.0,Spain,Male,36.0,5,190479.48,1,0,0,179351.89,0
1684,163282,15671274,Lettiere,575.0,Spain,Female,60.0,7,0.0,1,1,0,49653.59,1
1685,237,15621072,Y?,724.0,France,Female,62.0,4,0.0,1,1,1,179913.54,1
1686,147711,15613886,Ch'ien,447.0,France,Male,38.0,7,0.0,1,1,0,109093.31,0
1687,126254,15573045,Earl,547.0,France,Male,62.0,7,127738.75,2,1,1,85153.0,0
1688,6191,15680201,Hsing,592.0,France,Male,28.0,3,0.0,1,0,0,88120.84,0
1689,72213,15775562,Genovesi,682.0,Germany,Female,35.0,3,96402.96,1,1,0,145894.9,1
1690,7261,15783026,Chin,743.0,Germany,Male,30.0,9,119565.92,2,1,1,7905.06,0
1691,105425,15629338,Hsia,705.0,France,Male,32.0,4,0.0,2,1,1,167036.94,0
1692,136710,15598884,Liao,825.0,France,Male,43.0,6,0.0,2,1,0,91903.8,0
1693,46579,15738954,Hsueh,762.0,France,Male,30.0,4,0.0,2,1,1,176730.02,0
1694,59207,15628963,Ni,496.0,Spain,Female,33.0,3,0.0,1,1,0,52325.08,1
1695,152646,15789546,Ojiofor,573.0,France,Male,31.0,4,145980.23,1,1,1,126561.07,0
1696,54313,15777923,Nnamutaezinwa,712.0,Spain,Female,28.0,7,0.0,2,1,0,152417.79,0
1697,3133,15590327,Yeh,753.0,Germany,Female,36.0,9,108019.27,1,1,0,133535.29,1
1698,92809,15739931,Teng,660.0,France,Male,31.0,8,127415.94,1,0,0,123747.78,0
1699,126283,15686461,Ukaegbunam,743.0,Germany,Male,61.0,3,111061.29,1,0,0,173776.55,0
1700,91394,15787710,Tikhonov,613.0,Spain,Female,57.0,9,0.0,1,1,0,28368.37,1
1701,163929,15752312,Bellucci,696.0,France,Female,39.0,9,0.0,1,0,1,129562.79,0
1702,135672,15566633,P'eng,516.0,Spain,Male,48.0,1,0.0,2,1,1,141069.88,0
1703,50661,15662291,Ts'ai,634.0,France,Male,29.0,6,0.0,2,1,1,51364.53,0
1704,142615,15647800,Walker,712.0,France,Female,31.0,9,0.0,1,1,1,59354.24,0
1705,128499,15665943,Nwokeocha,624.0,Spain,Male,47.0,6,0.0,1,0,0,138875.51,1
1706,25407,15746662,Trevisano,712.0,Germany,Female,30.0,4,121159.65,1,0,0,179833.45,0
1707,59815,15779414,Chukwujamuike,731.0,France,Male,31.0,9,101240.05,1,1,1,88992.75,0
1708,74328,15700813,Ch'iu,691.0,Germany,Male,38.0,8,121523.5,2,1,1,51324.08,0
1709,148032,15766374,Leak,632.0,Germany,Female,41.0,5,119624.6,2,1,0,195906.59,0
1710,132845,15674720,Thompson,645.0,Germany,Male,67.0,1,102286.6,1,1,1,167621.18,0
1711,58603,15647800,K'ung,651.0,France,Male,30.0,3,0.0,2,1,0,143381.72,0
1712,67276,15658969,Hsia,712.0,France,Female,37.0,10,0.0,2,1,0,133021.34,0
1713,133908,15668460,Bellucci,624.0,Spain,Male,49.0,4,0.0,1,1,1,27886.06,1
1714,96826,15798058,Calabrese,726.0,Spain,Male,45.0,8,128723.63,1,1,1,143883.58,0
1715,122350,15602909,Le Gallienne,600.0,France,Male,37.0,7,77780.29,1,1,1,54439.53,0
1716,35354,15732266,Cawker,639.0,France,Male,32.0,3,107851.57,1,1,1,113950.51,0
1717,102082,15574783,Perkins,628.0,France,Female,37.0,1,0.0,2,1,1,180363.56,1
1718,116845,15632010,Chia,616.0,Spain,Male,36.0,7,71481.79,2,1,1,192542.17,0
1719,79764,15780359,K'ung,558.0,France,Female,43.0,4,0.0,1,1,0,140780.8,1
1720,50524,15583548,Harrison,525.0,France,Female,47.0,9,118560.0,1,1,1,82522.61,0
1721,158260,15713476,Tuan,743.0,France,Male,33.0,8,0.0,2,0,1,162501.65,0
1722,39251,15692317,Hsia,739.0,Spain,Male,39.0,9,106290.72,1,0,1,51587.8,0
1723,82477,15777784,Palerma,589.0,France,Male,40.0,7,0.0,1,1,1,86668.56,0
1724,29596,15581388,Zetticci,714.0,Germany,Female,56.0,9,115315.04,1,1,0,159835.53,1
1725,73082,15585041,Onyemachukwu,634.0,Spain,Female,37.0,5,107786.29,1,1,0,147529.28,0
1726,59253,15810864,Tung,706.0,Germany,Male,33.0,4,126511.89,2,0,1,153773.42,0
1727,82509,15583033,Nwabugwu,727.0,Germany,Female,45.0,3,142724.48,1,0,1,88890.05,1
1728,158728,15739265,Chiang,590.0,France,Female,29.0,9,111098.74,1,0,1,48498.17,0
1729,159565,15590344,Russell,605.0,Germany,Female,49.0,3,141616.55,2,1,0,74858.3,1
1730,110536,15670859,Lai,636.0,France,Female,58.0,7,0.0,2,0,1,116046.22,0
1731,136031,15583580,Chiang,792.0,Germany,Male,38.0,3,161807.18,2,1,1,180840.74,0
1732,54356,15721024,Ts'ao,686.0,France,Female,38.0,7,0.0,2,0,1,140934.43,0
1733,110445,15625021,Trevisani,543.0,France,Male,33.0,4,0.0,2,1,0,85890.68,0
1734,41188,15595588,Hsia,741.0,Spain,Female,30.0,7,0.0,2,1,0,79919.13,0
1735,91799,15674727,Ch'ien,794.0,Germany,Male,47.0,2,144470.77,1,1,1,167033.83,0
1736,95727,15584091,Ugochukwu,628.0,Spain,Female,66.0,4,0.0,2,1,1,89800.24,0
1737,22541,15763895,Hao,595.0,Germany,Female,36.0,10,133040.97,1,1,1,53373.8,0
1738,17375,15728333,McBurney,521.0,France,Male,43.0,5,0.0,1,1,1,93180.09,0
1739,93548,15757577,Onuchukwu,703.0,France,Male,33.0,4,0.0,2,1,1,180890.4,0
1740,89854,15753888,Brown,682.0,France,Female,37.0,7,0.0,2,1,1,83093.25,0
1741,152145,15641004,Teng,485.0,Germany,Male,23.0,3,137843.8,2,0,0,119446.64,0
1742,17554,15646800,Swayne,705.0,France,Female,63.0,4,0.0,1,0,0,140710.7,1
1743,134504,15664523,Hughes,669.0,France,Female,32.0,9,76087.98,1,1,0,151822.66,0
1744,42118,15665829,Harker,678.0,Spain,Male,32.0,4,0.0,2,1,0,148087.32,0
1745,112222,15643826,Chukwudi,716.0,Germany,Male,41.0,9,126815.97,1,1,1,142516.35,0
1746,32088,15659962,McIntosh,757.0,France,Male,61.0,5,0.0,1,1,1,22835.13,1
1747,61765,15576216,Nkemdirim,611.0,France,Female,32.0,9,0.0,2,0,1,172782.69,0
1748,143505,15702462,Ross,627.0,France,Female,34.0,6,0.0,2,0,0,139463.57,0
1749,80646,15585067,Chukwudi,637.0,Germany,Female,39.0,10,124577.33,1,1,0,176570.28,0
1750,12602,15684960,Yegorova,750.0,France,Male,33.0,6,120549.21,1,0,1,40893.61,0
1751,54338,15810218,Sun,625.0,France,Male,27.0,4,90727.79,1,1,0,83912.24,0
1752,88132,15642160,Milanesi,850.0,France,Male,38.0,5,0.0,1,1,0,16491.64,1
1753,32627,15567855,Chukwufumnanya,623.0,Spain,Female,29.0,1,0.0,2,0,0,39382.06,0
1754,121688,15717290,Ch'in,680.0,Germany,Female,47.0,8,181768.59,3,1,0,119259.49,1
1755,56914,15576077,Ts'ui,453.0,France,Female,29.0,9,0.0,1,1,0,81853.98,1
1756,146164,15719294,Wood,800.0,France,Female,48.0,2,0.0,2,0,0,167773.55,0
1757,72641,15743818,Nkemdilim,726.0,France,Male,47.0,3,88815.56,1,1,0,163477.22,0
1758,59825,15639277,Chigolum,715.0,Spain,Male,48.0,0,119787.76,1,0,1,157891.11,0
1759,108993,15764153,Estep,663.0,Germany,Female,44.0,5,124601.58,2,1,1,46998.13,0
1760,68539,15724251,Shih,699.0,France,Male,37.0,4,0.0,2,1,0,97734.3,0
1761,16524,15748069,Clunie,485.0,France,Female,52.0,3,134467.26,1,1,1,113266.09,1
1762,60586,15589754,McIntosh,641.0,Spain,Female,51.0,5,0.0,1,0,1,164064.4,1
1763,142050,15578096,Nnachetam,537.0,France,Male,26.0,5,0.0,2,1,1,103563.23,0
1764,117371,15766649,Martin,525.0,France,Male,35.0,0,114628.4,1,0,0,168290.06,1
1765,67052,15728015,Kao,751.0,France,Male,31.0,2,0.0,2,1,1,130789.5,0
1766,145213,15675231,Hsing,627.0,Germany,Female,58.0,9,132412.34,1,0,0,16874.92,1
